名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
奥雅股份,2024-03-22,50.22,50.55,51.88,48.88,39674,200015386.0,5.93,-0.14,-0.07,23.33
奥雅股份,2024-03-25,50.0,45.57,50.55,45.54,39485,188928933.0,9.91,-9.85,-4.98,23.22
奥雅股份,2024-03-26,45.46,44.11,46.6,42.66,33098,146825710.0,8.65,-3.2,-1.46,19.46
奥雅股份,2024-03-27,44.01,41.99,44.33,41.82,22968,98690883.0,5.69,-4.81,-2.12,13.51
奥雅股份,2024-03-28,42.15,43.95,45.0,41.6,27988,121945666.0,8.1,4.67,1.96,16.46
奥雅股份,2024-03-29,43.35,44.16,45.6,43.35,23663,105271659.0,5.12,0.48,0.21,13.92
奥雅股份,2024-04-01,45.05,45.4,45.78,44.38,19877,89636454.0,3.17,2.81,1.24,11.69
奥雅股份,2024-04-02,45.15,43.6,45.37,43.1,20303,89381133.0,5.0,-3.96,-1.8,11.94
奥雅股份,2024-04-03,43.92,40.45,43.95,40.12,24389,99743406.0,8.78,-7.22,-3.15,14.34
奥雅股份,2024-04-08,40.18,37.57,40.18,37.5,20710,79148472.0,6.63,-7.12,-2.88,12.18
奥雅股份,2024-04-09,37.38,38.02,38.4,37.38,12833,48560634.0,2.71,1.2,0.45,7.55
奥雅股份,2024-04-10,37.68,36.5,37.87,35.66,18208,66546092.0,5.81,-4.0,-1.52,10.71
奥雅股份,2024-04-11,36.15,36.78,37.51,36.15,13416,49612203.0,3.73,0.77,0.28,7.89
奥雅股份,2024-04-12,36.88,36.83,37.9,36.83,13586,50851537.0,2.91,0.14,0.05,7.99
奥雅股份,2024-04-15,36.83,32.65,36.83,31.68,27381,91811106.0,13.98,-11.35,-4.18,16.1
奥雅股份,2024-04-16,32.06,28.54,32.56,28.53,23158,68619707.0,12.34,-12.59,-4.11,13.62
奥雅股份,2024-04-17,29.35,33.26,33.32,29.32,24322,77245326.0,14.02,16.54,4.72,14.3
奥雅股份,2024-04-18,32.9,33.04,33.96,31.77,18846,61951193.0,6.58,-0.66,-0.22,11.08
奥雅股份,2024-04-19,33.17,33.33,33.87,32.07,19430,63805039.0,5.45,0.88,0.29,11.43
奥雅股份,2024-04-22,35.06,32.78,36.56,32.61,21276,71997924.0,11.85,-1.65,-0.55,12.51
奥雅股份,2024-04-23,32.84,33.8,34.34,32.84,20517,69323232.0,4.58,3.11,1.02,12.07
奥雅股份,2024-04-24,33.72,35.2,35.38,33.72,21389,74387583.0,4.91,4.14,1.4,12.58
奥雅股份,2024-04-25,34.78,35.78,36.56,34.78,18284,65124806.0,5.06,1.65,0.58,10.75
奥雅股份,2024-04-26,36.0,36.69,38.28,35.89,24549,91115946.0,6.68,2.54,0.91,14.44
奥雅股份,2024-04-29,36.8,37.67,37.8,36.62,17879,66720862.0,3.22,2.67,0.98,10.51
奥雅股份,2024-04-30,38.5,36.66,38.64,36.05,16425,60730353.0,6.88,-2.68,-1.01,9.66
奥雅股份,2024-05-06,37.35,37.18,38.1,36.84,12195,45679429.0,3.44,1.42,0.52,7.17
奥雅股份,2024-05-07,37.1,36.96,37.89,36.76,12052,44840947.0,3.04,-0.59,-0.22,7.09
奥雅股份,2024-05-08,37.0,36.2,37.18,36.0,8904,32500310.0,3.19,-2.06,-0.76,5.24
奥雅股份,2024-05-09,36.22,36.39,36.94,36.22,7497,27354940.0,1.99,0.52,0.19,4.41
奥雅股份,2024-05-10,36.78,35.46,37.0,35.25,8974,32081431.0,4.81,-2.56,-0.93,5.28
奥雅股份,2024-05-13,36.0,34.03,36.0,33.93,9662,33189246.0,5.84,-4.03,-1.43,5.68
奥雅股份,2024-05-14,34.15,34.76,35.15,34.15,8507,29528750.0,2.94,2.15,0.73,5.0
奥雅股份,2024-05-15,35.05,34.97,35.77,34.38,8761,30792032.0,4.0,0.6,0.21,5.15
奥雅股份,2024-05-16,34.9,36.63,37.12,34.9,17973,65233130.0,6.35,4.75,1.66,10.57
奥雅股份,2024-05-17,36.59,37.22,37.28,35.92,16586,60926045.0,3.71,1.61,0.59,9.75
奥雅股份,2024-05-20,37.99,37.21,39.41,37.01,27680,104440725.0,6.45,-0.03,-0.01,16.28
奥雅股份,2024-05-21,36.66,36.36,37.44,36.1,14767,54031290.0,3.6,-2.28,-0.85,8.68
奥雅股份,2024-05-22,36.25,37.29,37.7,36.25,19436,72385266.0,3.99,2.56,0.93,11.43
奥雅股份,2024-05-23,37.29,36.16,38.1,35.91,15678,57605417.0,5.87,-3.03,-1.13,9.22
奥雅股份,2024-05-24,36.16,34.5,36.71,34.49,12833,44871276.0,6.14,-4.59,-1.66,7.55
奥雅股份,2024-05-27,35.0,34.59,35.18,33.51,7891,26919889.0,4.84,0.26,0.09,4.64
奥雅股份,2024-05-28,34.56,33.25,34.56,33.16,9275,31118334.0,4.05,-3.87,-1.34,5.45
奥雅股份,2024-05-29,33.38,33.61,34.29,33.25,8866,30000538.0,3.13,1.08,0.36,5.21
奥雅股份,2024-05-30,33.61,33.32,33.83,33.11,5184,17329760.0,2.14,-0.86,-0.29,3.05
奥雅股份,2024-05-31,33.54,33.84,33.98,33.11,6513,21957735.0,2.61,1.56,0.52,3.83
奥雅股份,2024-06-03,33.92,32.96,34.29,32.5,8935,29686203.0,5.29,-2.6,-0.88,5.25
奥雅股份,2024-06-04,32.48,31.8,32.88,31.47,9088,28904898.0,4.28,-3.52,-1.16,5.34
奥雅股份,2024-06-05,31.93,31.01,31.93,31.01,6914,21678499.0,2.89,-2.48,-0.79,4.07
奥雅股份,2024-06-06,31.01,28.19,31.25,27.82,14652,42242012.0,11.06,-9.09,-2.82,8.62
奥雅股份,2024-06-07,28.41,29.92,30.19,28.41,12879,38304969.0,6.31,6.14,1.73,7.57
奥雅股份,2024-06-11,29.51,30.27,30.44,28.96,10090,30167673.0,4.95,1.17,0.35,5.93
奥雅股份,2024-06-12,30.27,31.15,31.3,30.25,8638,26688232.0,3.47,2.91,0.88,5.08
奥雅股份,2024-06-13,31.15,30.85,31.55,30.64,6899,21397481.0,2.92,-0.96,-0.3,4.06
奥雅股份,2024-06-14,30.61,31.03,31.16,30.22,7549,23251181.0,3.05,0.58,0.18,4.44
奥雅股份,2024-06-17,31.0,30.45,31.0,30.28,6597,20187173.0,2.32,-1.87,-0.58,3.88
奥雅股份,2024-06-18,30.53,31.25,31.37,30.21,7405,22986059.0,3.81,2.63,0.8,4.35
奥雅股份,2024-06-19,31.15,31.68,32.18,31.03,10144,32147684.0,3.68,1.38,0.43,5.97
奥雅股份,2024-06-20,31.41,30.44,31.65,30.2,8371,25815555.0,4.58,-3.91,-1.24,4.92
奥雅股份,2024-06-21,30.44,30.61,30.92,29.53,6105,18617901.0,4.57,0.56,0.17,3.59
奥雅股份,2024-06-24,30.16,28.93,30.77,28.64,7732,22640133.0,6.96,-5.49,-1.68,4.55
奥雅股份,2024-06-25,29.19,28.82,30.29,28.48,7253,21167163.0,6.26,-0.38,-0.11,4.27
奥雅股份,2024-06-26,29.4,30.35,30.47,28.38,10271,30439153.0,7.25,5.31,1.53,6.04
奥雅股份,2024-06-27,30.99,30.6,33.99,30.44,25291,79897287.0,11.7,0.82,0.25,14.87
奥雅股份,2024-06-28,29.86,29.81,30.71,29.24,17445,52527775.0,4.8,-2.58,-0.79,10.26
奥雅股份,2024-07-01,29.95,30.54,30.96,29.8,13631,41407421.0,3.89,2.45,0.73,8.02
奥雅股份,2024-07-02,30.51,30.68,31.25,29.95,11914,36656315.0,4.26,0.46,0.14,7.01
奥雅股份,2024-07-03,30.68,29.8,30.68,29.63,8517,25573675.0,3.42,-2.87,-0.88,5.01
奥雅股份,2024-07-04,29.7,27.98,30.16,27.93,10102,28883011.0,7.48,-6.11,-1.82,5.94
奥雅股份,2024-07-05,28.11,28.79,29.21,27.32,11167,31820042.0,6.75,2.89,0.81,6.57
奥雅股份,2024-07-08,28.58,27.92,28.84,27.63,8581,24076466.0,4.2,-3.02,-0.87,5.05
奥雅股份,2024-07-09,28.0,28.19,28.2,27.03,7173,19860718.0,4.19,0.97,0.27,4.22
奥雅股份,2024-07-10,28.29,28.05,28.89,28.0,6765,19182358.0,3.16,-0.5,-0.14,3.98
奥雅股份,2024-07-11,28.7,29.42,29.55,28.35,9301,27043190.0,4.28,4.88,1.37,5.47
奥雅股份,2024-07-12,29.66,29.95,30.68,29.45,11363,34207396.0,4.18,1.8,0.53,6.68
奥雅股份,2024-07-15,29.11,29.21,29.76,28.9,8287,24229735.0,2.87,-2.47,-0.74,4.87
奥雅股份,2024-07-16,29.11,29.03,29.35,28.53,7254,20960136.0,2.81,-0.62,-0.18,4.27
奥雅股份,2024-07-17,29.37,28.45,29.37,28.4,5899,16927270.0,3.34,-2.0,-0.58,3.47
奥雅股份,2024-07-18,28.18,27.99,28.19,27.32,5847,16219706.0,3.06,-1.62,-0.46,3.44
奥雅股份,2024-07-19,27.71,28.25,28.48,27.6,4191,11791184.0,3.14,0.93,0.26,2.46
奥雅股份,2024-07-22,28.44,28.61,28.67,27.89,4636,13181445.0,2.76,1.27,0.36,2.73
奥雅股份,2024-07-23,28.62,28.04,29.11,28.02,5520,15859254.0,3.81,-1.99,-0.57,3.25
奥雅股份,2024-07-24,28.05,27.65,28.36,27.41,7092,19708780.0,3.39,-1.39,-0.39,4.17
奥雅股份,2024-07-25,27.65,27.62,28.19,27.05,5702,15703310.0,4.12,-0.11,-0.03,3.35
奥雅股份,2024-07-26,27.62,28.13,28.37,27.62,5777,16254262.0,2.72,1.85,0.51,3.4
奥雅股份,2024-07-29,28.39,29.7,30.12,27.76,16502,48223308.0,8.39,5.58,1.57,9.7
奥雅股份,2024-07-30,29.56,30.07,32.98,29.51,29268,90270040.0,11.68,1.25,0.37,17.21
奥雅股份,2024-07-31,29.9,30.5,30.71,29.89,18434,55839590.0,2.73,1.43,0.43,10.84
奥雅股份,2024-08-01,31.32,30.06,31.45,30.06,13920,42453943.0,4.56,-1.44,-0.44,8.19
奥雅股份,2024-08-02,29.7,30.04,30.65,29.62,11807,35653868.0,3.43,-0.07,-0.02,6.94
奥雅股份,2024-08-05,29.7,28.73,30.04,28.7,10380,30504096.0,4.46,-4.36,-1.31,6.1
奥雅股份,2024-08-06,28.73,29.8,30.09,28.73,9859,29068696.0,4.73,3.72,1.07,5.8
奥雅股份,2024-08-07,30.0,30.23,30.98,29.51,14304,43244961.0,4.93,1.44,0.43,8.41
奥雅股份,2024-08-08,29.52,28.68,29.65,28.59,12286,35589926.0,3.51,-5.13,-1.55,7.23
奥雅股份,2024-08-09,28.77,29.33,30.48,28.72,13293,39282183.0,6.14,2.27,0.65,7.82
奥雅股份,2024-08-12,30.0,28.42,30.09,28.21,9640,27662874.0,6.41,-3.1,-0.91,5.67
奥雅股份,2024-08-13,28.42,29.18,29.31,28.08,7664,22084676.0,4.33,2.67,0.76,4.51
奥雅股份,2024-08-14,29.33,29.41,30.38,29.05,8816,26151760.0,4.56,0.79,0.23,5.18
奥雅股份,2024-08-15,29.44,29.9,29.93,28.6,9168,26938156.0,4.52,1.67,0.49,5.39
奥雅股份,2024-08-16,30.0,29.09,30.0,29.02,7739,22741352.0,3.28,-2.71,-0.81,4.55
奥雅股份,2024-08-19,29.08,28.83,29.3,28.46,5984,17275771.0,2.89,-0.89,-0.26,3.52
奥雅股份,2024-08-20,29.05,29.72,30.8,28.41,25911,77295946.0,8.29,3.09,0.89,15.24
奥雅股份,2024-08-21,30.59,35.66,35.66,29.88,58698,189965733.0,19.45,19.99,5.94,34.52
奥雅股份,2024-08-22,33.0,33.5,37.35,32.63,61915,211888020.0,13.24,-6.06,-2.16,36.41
奥雅股份,2024-08-23,32.68,33.92,34.59,31.18,51965,170266156.0,10.18,1.25,0.42,30.56
奥雅股份,2024-08-26,34.09,32.67,34.12,31.28,39451,128274206.0,8.37,-3.69,-1.25,6.58
奥雅股份,2024-08-27,32.06,30.97,32.2,29.9,32047,99238770.0,7.04,-5.2,-1.7,5.34
奥雅股份,2024-08-28,30.37,29.18,30.6,29.01,23564,69259500.0,5.13,-5.78,-1.79,3.93
奥雅股份,2024-08-29,27.91,26.82,27.91,25.1,36681,96615219.0,9.63,-8.09,-2.36,6.11
奥雅股份,2024-08-30,26.18,27.28,27.69,26.18,27815,75421728.0,5.63,1.72,0.46,4.64
奥雅股份,2024-09-02,27.15,26.54,27.23,26.43,16407,43949827.0,2.93,-2.71,-0.74,2.73
奥雅股份,2024-09-03,26.56,26.43,26.98,26.08,17249,45731191.0,3.39,-0.41,-0.11,2.87
奥雅股份,2024-09-04,26.18,25.84,26.32,25.67,12946,33571412.0,2.46,-2.23,-0.59,2.16
奥雅股份,2024-09-05,25.98,26.46,26.58,25.73,12412,32627990.0,3.29,2.4,0.62,2.07
奥雅股份,2024-09-06,26.61,25.68,26.61,25.6,12308,31982127.0,3.82,-2.95,-0.78,2.05
奥雅股份,2024-09-09,25.68,25.74,25.87,25.1,7166,18289955.0,3.0,0.23,0.06,1.19
奥雅股份,2024-09-10,25.86,25.76,25.95,25.3,7338,18800669.0,2.53,0.08,0.02,1.22
奥雅股份,2024-09-11,25.64,25.36,25.79,25.29,6869,17540151.0,1.94,-1.55,-0.4,1.14
奥雅股份,2024-09-12,25.45,24.98,25.77,24.93,9183,23331756.0,3.31,-1.5,-0.38,1.53
奥雅股份,2024-09-13,24.93,24.63,25.28,24.63,9212,23035537.0,2.6,-1.4,-0.35,1.54
奥雅股份,2024-09-18,24.68,24.33,24.89,23.75,8783,21176420.0,4.63,-1.22,-0.3,1.46
奥雅股份,2024-09-19,24.54,24.99,25.14,24.28,8675,21557953.0,3.53,2.71,0.66,1.45
奥雅股份,2024-09-20,24.99,24.95,25.14,24.72,5153,12853155.0,1.68,-0.16,-0.04,0.86
奥雅股份,2024-09-23,25.13,24.83,25.19,24.61,5211,12990490.0,2.32,-0.48,-0.12,0.87
奥雅股份,2024-09-24,25.0,25.44,25.46,24.49,11242,28275121.0,3.91,2.46,0.61,1.87
奥雅股份,2024-09-25,25.72,25.83,26.43,25.38,13934,36231265.0,4.13,1.53,0.39,2.32
奥雅股份,2024-09-26,25.92,26.52,26.56,25.66,12943,33869594.0,3.48,2.67,0.69,2.16
奥雅股份,2024-09-27,27.3,28.18,28.82,26.6,21343,58818804.0,8.37,6.26,1.66,3.56
奥雅股份,2024-09-30,29.58,32.38,32.83,28.87,31091,95971772.0,14.05,14.9,4.2,9.06
奥雅股份,2024-10-08,38.36,35.9,38.5,32.59,35845,127035237.0,18.25,10.87,3.52,10.45
奥雅股份,2024-10-09,34.61,32.2,34.84,31.58,24015,79990553.0,9.08,-10.31,-3.7,7.0
奥雅股份,2024-10-10,32.23,33.17,35.5,31.49,25997,86923401.0,12.45,3.01,0.97,7.58
奥雅股份,2024-10-11,33.5,31.26,33.5,30.53,16572,52391204.0,8.95,-5.76,-1.91,4.83
奥雅股份,2024-10-14,32.05,32.48,32.6,31.11,13357,42806190.0,4.77,3.9,1.22,3.89
奥雅股份,2024-10-15,32.0,31.91,32.98,31.8,12956,41931908.0,3.63,-1.75,-0.57,3.78
奥雅股份,2024-10-16,31.0,32.91,33.46,30.96,15979,52392164.0,7.83,3.13,1.0,4.66
奥雅股份,2024-10-17,32.9,31.87,33.59,31.87,15802,51621483.0,5.23,-3.16,-1.04,4.61
奥雅股份,2024-10-18,31.77,33.1,33.59,31.68,16498,54044525.0,5.99,3.86,1.23,4.81
奥雅股份,2024-10-21,33.12,33.91,34.44,32.88,16477,55372664.0,4.71,2.45,0.81,4.8
奥雅股份,2024-10-22,33.71,34.06,34.33,33.4,12379,41900838.0,2.74,0.44,0.15,3.61
奥雅股份,2024-10-23,33.89,33.29,34.36,33.15,11867,40060884.0,3.55,-2.26,-0.77,3.46
奥雅股份,2024-10-24,33.11,32.86,33.31,32.53,7849,25869064.0,2.34,-1.29,-0.43,2.29
奥雅股份,2024-10-25,32.95,33.69,33.75,32.82,11802,39596105.0,2.83,2.53,0.83,3.44
奥雅股份,2024-10-28,33.57,34.48,34.88,33.5,15009,51681622.0,4.1,2.34,0.79,4.38
奥雅股份,2024-10-29,34.76,32.85,35.15,32.71,18776,63241565.0,7.08,-4.73,-1.63,5.47
奥雅股份,2024-10-30,32.63,33.04,34.52,32.39,15913,53038412.0,6.48,0.58,0.19,4.64
奥雅股份,2024-10-31,32.97,32.75,33.6,32.5,11574,38162463.0,3.33,-0.88,-0.29,3.37
奥雅股份,2024-11-01,32.68,30.26,32.9,30.26,17608,54695206.0,8.06,-7.6,-2.49,5.13
奥雅股份,2024-11-04,30.2,31.35,31.58,29.9,11287,34820307.0,5.55,3.6,1.09,3.29
奥雅股份,2024-11-05,31.46,32.36,32.74,31.06,13199,42178343.0,5.36,3.22,1.01,3.85
奥雅股份,2024-11-06,32.37,32.24,32.83,31.84,10468,33890561.0,3.06,-0.37,-0.12,3.05
奥雅股份,2024-11-07,32.3,33.12,33.66,31.78,9529,31415118.0,5.83,2.73,0.88,2.78
奥雅股份,2024-11-08,33.64,32.59,33.66,32.32,13559,44526345.0,4.05,-1.6,-0.53,3.95
奥雅股份,2024-11-11,32.83,33.28,33.45,32.41,10480,34535083.0,3.19,2.12,0.69,3.06
奥雅股份,2024-11-12,33.58,32.88,34.2,32.46,14551,48522400.0,5.23,-1.2,-0.4,4.24
奥雅股份,2024-11-13,32.98,32.93,33.7,32.0,14154,46353268.0,5.17,0.15,0.05,4.13
奥雅股份,2024-11-14,33.04,32.23,34.0,32.23,20314,67473716.0,5.38,-2.13,-0.7,5.92
奥雅股份,2024-11-15,32.07,32.25,34.16,32.07,26710,88418138.0,6.48,0.06,0.02,7.79
奥雅股份,2024-11-18,32.2,30.55,33.18,30.3,19560,60589966.0,8.93,-5.27,-1.7,5.7
奥雅股份,2024-11-19,30.78,31.25,31.25,30.1,12132,37200745.0,3.76,2.29,0.7,3.54
奥雅股份,2024-11-20,31.17,32.65,32.79,30.91,13829,44409696.0,6.02,4.48,1.4,4.03
奥雅股份,2024-11-21,32.72,32.64,33.18,32.04,11616,37984751.0,3.49,-0.03,-0.01,3.39
奥雅股份,2024-11-22,32.75,31.34,34.2,31.11,21198,69758201.0,9.47,-3.98,-1.3,6.18
奥雅股份,2024-11-25,31.34,32.21,32.3,30.52,16034,50518901.0,5.68,2.78,0.87,4.67
奥雅股份,2024-11-26,32.45,33.0,34.21,32.26,27455,91740998.0,6.05,2.45,0.79,8.0
奥雅股份,2024-11-27,33.28,39.6,39.6,32.75,73856,269562112.0,20.76,20.0,6.6,21.53
奥雅股份,2024-11-28,42.0,38.3,43.99,37.26,93302,381234784.0,16.99,-3.28,-1.3,27.2
奥雅股份,2024-11-29,37.72,37.0,38.19,35.82,54067,198556175.0,6.19,-3.39,-1.3,15.76
奥雅股份,2024-12-02,36.5,36.85,37.85,36.2,40906,151277066.0,4.46,-0.41,-0.15,11.93
奥雅股份,2024-12-03,37.0,37.58,37.58,35.58,37201,136327407.0,5.43,1.98,0.73,10.85
奥雅股份,2024-12-04,37.22,35.85,37.26,35.6,25948,93916195.0,4.42,-4.6,-1.73,7.56
奥雅股份,2024-12-05,35.92,36.14,36.3,35.81,17082,61608634.0,1.37,0.81,0.29,4.98
奥雅股份,2024-12-06,36.07,36.53,37.17,35.92,24029,88127721.0,3.46,1.08,0.39,7.01
奥雅股份,2024-12-09,36.48,36.18,36.6,35.61,16187,58385699.0,2.71,-0.96,-0.35,4.72
奥雅股份,2024-12-10,37.21,36.52,37.51,36.3,27168,100220775.0,3.34,0.94,0.34,7.92
奥雅股份,2024-12-11,36.3,37.02,37.13,36.18,18868,69341655.0,2.6,1.37,0.5,5.5
奥雅股份,2024-12-12,36.97,36.9,37.46,36.6,18249,67602107.0,2.32,-0.32,-0.12,5.32
奥雅股份,2024-12-13,36.99,44.28,44.28,36.9,86829,355416434.0,20.0,20.0,7.38,25.31
奥雅股份,2024-12-16,45.0,46.88,50.0,45.0,88068,415185485.0,11.29,5.87,2.6,25.67
奥雅股份,2024-12-17,45.11,41.8,45.84,41.11,53425,229517633.0,10.09,-10.84,-5.08,15.58
奥雅股份,2024-12-18,42.08,40.68,42.39,39.39,37961,153414462.0,7.18,-2.68,-1.12,11.07
奥雅股份,2024-12-19,42.33,48.82,48.82,41.46,65794,296550978.0,18.09,20.01,8.14,19.18
奥雅股份,2024-12-20,48.0,46.23,48.0,45.06,70536,327607815.0,6.02,-5.31,-2.59,20.56
奥雅股份,2024-12-23,45.79,45.16,47.17,43.18,47506,212999974.0,8.63,-2.31,-1.07,13.85
奥雅股份,2024-12-24,45.32,44.23,45.44,41.3,42473,183002440.0,9.17,-2.06,-0.93,12.38
奥雅股份,2024-12-25,43.63,42.41,43.63,40.58,34051,143484939.0,6.9,-4.11,-1.82,9.93
奥雅股份,2024-12-26,41.9,44.31,45.5,41.66,38846,167975586.0,9.05,4.48,1.9,11.33
奥雅股份,2024-12-27,43.25,43.79,47.06,42.51,45404,205607849.0,10.27,-1.17,-0.52,13.24
奥雅股份,2024-12-30,42.5,45.0,46.23,42.5,35283,157573017.0,8.52,2.76,1.21,10.29
奥雅股份,2024-12-31,44.01,47.7,53.5,44.01,73201,352456564.0,21.09,6.0,2.7,21.34
奥雅股份,2025-01-02,48.0,49.7,52.5,47.46,70037,348145261.0,10.57,4.19,2.0,20.42
奥雅股份,2025-01-03,47.51,40.27,47.68,39.84,57820,251893172.0,15.77,-18.97,-9.43,16.86
奥雅股份,2025-01-06,40.53,37.58,41.19,36.88,42920,166129573.0,10.7,-6.68,-2.69,12.51
奥雅股份,2025-01-07,37.16,38.18,38.42,36.13,35799,133740124.0,6.09,1.6,0.6,10.44
奥雅股份,2025-01-08,37.61,38.92,39.42,37.18,41211,158015758.0,5.87,1.94,0.74,12.01
奥雅股份,2025-01-09,38.86,39.63,40.65,38.02,40314,158564200.0,6.76,1.82,0.71,11.75
奥雅股份,2025-01-10,39.18,36.36,39.18,36.36,36350,136790502.0,7.12,-8.25,-3.27,10.6
奥雅股份,2025-01-13,35.83,34.7,36.01,34.0,24398,85095952.0,5.53,-4.57,-1.66,7.11
奥雅股份,2025-01-14,37.1,37.67,38.0,35.78,31782,117748648.0,6.4,8.56,2.97,9.27
奥雅股份,2025-01-15,37.9,40.18,42.0,37.67,52185,207023514.0,11.49,6.66,2.51,15.21
奥雅股份,2025-01-16,39.5,42.96,44.0,38.81,51344,207121838.0,12.92,6.92,2.78,14.97
奥雅股份,2025-01-17,42.95,40.0,46.18,39.88,53131,228678365.0,14.66,-6.89,-2.96,15.49
奥雅股份,2025-01-20,39.23,39.13,40.35,38.71,31755,124997942.0,4.1,-2.18,-0.87,9.26
奥雅股份,2025-01-21,40.05,41.69,42.42,39.36,40647,165757940.0,7.82,6.54,2.56,11.85
奥雅股份,2025-01-22,40.4,37.61,40.48,37.6,33504,129801977.0,6.91,-9.79,-4.08,9.77
奥雅股份,2025-01-23,38.53,36.85,39.18,36.31,23132,88071674.0,7.63,-2.02,-0.76,6.74
奥雅股份,2025-01-24,36.75,38.0,38.3,36.45,22040,82589518.0,5.02,3.12,1.15,6.43
奥雅股份,2025-01-27,38.71,36.75,39.2,36.62,16834,63438925.0,6.79,-3.29,-1.25,4.91
奥雅股份,2025-02-05,37.99,37.71,38.15,37.22,14397,54188611.0,2.53,2.61,0.96,4.2
奥雅股份,2025-02-06,37.29,38.76,38.79,37.29,20851,79791628.0,3.98,2.78,1.05,6.08
奥雅股份,2025-02-07,39.53,39.59,40.89,38.89,32738,130930799.0,5.16,2.14,0.83,9.54
奥雅股份,2025-02-10,39.7,40.8,40.96,39.7,39194,158592872.0,3.18,3.06,1.21,11.43
奥雅股份,2025-02-11,40.77,41.59,42.58,40.1,46093,190518961.0,6.08,1.94,0.79,13.44
奥雅股份,2025-02-12,41.06,41.15,41.98,40.51,31712,130825680.0,3.53,-1.06,-0.44,9.25
奥雅股份,2025-02-13,40.95,39.89,41.2,39.56,22811,91617274.0,3.99,-3.06,-1.26,6.65
奥雅股份,2025-02-14,39.89,39.62,40.32,39.14,18277,72592985.0,2.96,-0.68,-0.27,5.33
奥雅股份,2025-02-17,41.1,41.41,42.48,40.75,35300,146411468.0,4.37,4.52,1.79,10.29
奥雅股份,2025-02-18,41.21,37.58,41.49,37.4,29949,117448292.0,9.88,-9.25,-3.83,8.73
奥雅股份,2025-02-19,37.39,38.6,38.78,37.09,19088,72797502.0,4.5,2.71,1.02,5.56
奥雅股份,2025-02-20,38.58,38.25,38.8,37.85,17295,66095036.0,2.46,-0.91,-0.35,5.04
奥雅股份,2025-02-21,38.46,39.65,40.07,37.73,24173,94306688.0,6.12,3.66,1.4,7.05
奥雅股份,2025-02-24,39.65,39.87,40.59,39.42,21078,84126716.0,2.95,0.55,0.22,6.15
奥雅股份,2025-02-25,39.38,39.24,40.54,38.82,17016,67045162.0,4.31,-1.58,-0.63,4.96
奥雅股份,2025-02-26,39.25,38.66,39.67,38.21,19941,77010977.0,3.72,-1.48,-0.58,5.81
奥雅股份,2025-02-27,38.57,37.79,38.83,37.11,17120,64780687.0,4.45,-2.25,-0.87,4.99
奥雅股份,2025-02-28,37.47,35.48,37.56,35.41,18199,66081295.0,5.69,-6.11,-2.31,5.31
奥雅股份,2025-03-03,35.76,35.94,36.32,35.42,12672,45526853.0,2.54,1.3,0.46,3.69
奥雅股份,2025-03-04,36.28,36.2,36.77,35.7,16270,58878412.0,2.98,0.72,0.26,4.74
奥雅股份,2025-03-05,36.0,35.39,36.2,35.01,14868,52752075.0,3.29,-2.24,-0.81,4.33
奥雅股份,2025-03-06,35.77,36.73,37.02,35.5,19403,70475836.0,4.29,3.79,1.34,5.66
奥雅股份,2025-03-07,36.7,36.18,36.84,35.92,20122,73064584.0,2.5,-1.5,-0.55,5.87
奥雅股份,2025-03-10,36.21,35.51,36.35,35.22,13764,48913238.0,3.12,-1.85,-0.67,4.01
奥雅股份,2025-03-11,35.01,35.4,35.46,34.68,11418,40047125.0,2.2,-0.31,-0.11,3.33
奥雅股份,2025-03-12,35.44,36.09,36.63,35.28,14643,52778774.0,3.81,1.95,0.69,4.27
奥雅股份,2025-03-13,36.09,35.3,36.17,34.99,14129,49991460.0,3.27,-2.19,-0.79,4.12
奥雅股份,2025-03-14,35.3,37.12,37.75,35.17,21425,78239248.0,7.31,5.16,1.82,6.25
奥雅股份,2025-03-17,36.75,36.58,37.15,36.23,14552,53180364.0,2.48,-1.45,-0.54,4.24
奥雅股份,2025-03-18,36.74,36.95,37.09,36.11,10528,38592702.0,2.68,1.01,0.37,3.07
奥雅股份,2025-03-19,36.94,36.17,36.95,36.01,10171,36916685.0,2.54,-2.11,-0.78,2.97
奥雅股份,2025-03-20,36.17,35.85,36.72,35.6,8818,31856967.0,3.1,-0.88,-0.32,2.57
奥雅股份,2025-03-21,35.85,34.99,35.99,34.61,10791,37873190.0,3.85,-2.4,-0.86,3.15
奥雅股份,2025-03-24,35.02,33.35,35.06,32.54,13023,43914471.0,7.2,-4.69,-1.64,3.8
奥雅股份,2025-03-25,33.39,33.0,33.6,32.56,6884,22707139.0,3.12,-1.05,-0.35,2.01
奥雅股份,2025-03-26,33.01,33.22,33.8,33.0,7574,25307398.0,2.42,0.67,0.22,2.21
奥雅股份,2025-03-27,33.28,32.75,33.28,32.33,6786,22270102.0,2.86,-1.41,-0.47,1.98
奥雅股份,2025-03-28,32.75,31.97,32.94,31.96,7391,23832278.0,2.99,-2.38,-0.78,2.15
奥雅股份,2025-03-31,31.98,31.83,32.06,31.2,7435,23465042.0,2.69,-0.44,-0.14,2.17
奥雅股份,2025-04-01,31.83,32.18,32.84,31.83,7557,24493824.0,3.17,1.1,0.35,2.2
奥雅股份,2025-04-02,32.2,32.31,32.66,31.5,5926,19187161.0,3.6,0.4,0.13,1.73
